RID,ip_src,ip_dst,tcp_srcport,tcp.dstport,tcp_flags_push,tcp_flags_ack,tcp_ack,frame_time,packets,tx_packets,tx_bytes,rx_packets,rx_bytes,Label
10.42.0.211-10.42.0.1-59859-53-17,192.168.1.1,192.168.23.2,4335,8000,1,1,1, 16-Jun 2020 20:18:15.105353000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
202.77.129.230-10.42.0.211-80-38501-6,192.168.1.1,192.168.23.2,4336,8000,1,1,1, 16-Jun 2020 20:18:15.105373000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
10.42.0.151-31.13.71.1-48143-443-6,192.168.1.1,192.168.23.2,4337,8000,1,1,1, 16-Jun 2020 20:18:15.105392000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
203.205.158.53-10.42.0.151-80-38454-6,192.168.1.1,192.168.23.2,4338,8000,1,1,1, 16-Jun 2020 20:18:15.105404000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-62295-53-17,192.168.1.1,192.168.23.2,4339,8000,1,1,1, 16-Jun 2020 20:18:15.105446000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.11.10-10.42.0.211-443-33085-6,192.168.1.1,192.168.23.2,4340,8000,1,1,1, 16-Jun 2020 20:18:15.105450000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-36963-53-17,192.168.1.1,192.168.23.2,4341,8000,1,1,1, 16-Jun 2020 20:18:15.105452000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.211-106.39.162.36-60733-80-6,192.168.1.1,192.168.23.2,4342,8000,1,1,1, 16-Jun 2020 20:18:15.105479000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
157.240.2.20-10.42.0.211-443-50332-6,192.168.1.1,192.168.23.2,4343,8000,1,1,1, 16-Jun 2020 20:18:15.105503000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.151-13.32.250.220-50410-443-6,192.168.1.1,192.168.23.2,4344,8000,1,1,1, 16-Jun 2020 20:18:15.105513000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-1487-53-17,192.168.1.1,192.168.23.2,4345,8000,1,1,1, 16-Jun 2020 20:18:15.105537000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-2540-53-17,192.168.1.1,192.168.23.2,4346,8000,1,1,1, 16-Jun 2020 20:18:15.105558000 Mountain Daylight Time,12,6,324,6,324,Flooding attack
10.42.0.211-54.239.17.112-57820-443-6,192.168.1.1,192.168.23.2,4347,8000,1,1,1, 16-Jun 2020 20:18:15.105571000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-25152-53-17,192.168.1.1,192.168.23.2,4348,8000,1,1,1, 16-Jun 2020 20:18:15.105595000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.42-103.235.46.212-57088-80-6,192.168.1.1,192.168.23.2,4349,8000,1,1,1, 16-Jun 2020 20:18:15.105613000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.3.110-10.42.0.42-443-38861-6,192.168.1.1,192.168.23.2,4350,8000,1,1,1, 16-Jun 2020 20:18:15.105627000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
10.42.0.42-14.204.144.144-48638-80-6,192.168.1.1,192.168.23.2,4351,8000,1,1,1, 16-Jun 2020 20:18:15.105740000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.42-54.239.17.113-35430-443-6,192.168.1.1,192.168.23.2,4352,8000,1,1,1, 16-Jun 2020 20:18:15.105746000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.151-31.13.80.5-56285-443-6,192.168.1.1,192.168.23.2,4353,8000,1,1,1, 16-Jun 2020 20:18:15.105750000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-13221-53-17,192.168.1.1,192.168.23.2,4354,8000,1,1,1, 16-Jun 2020 20:18:15.105752000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.12.170-10.42.0.151-443-53179-6,192.168.1.1,192.168.23.2,4355,8000,1,1,1, 16-Jun 2020 20:18:15.105755000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
211.103.34.67-10.42.0.211-10000-39996-6,192.168.1.1,192.168.23.2,4356,8000,1,1,1, 16-Jun 2020 20:18:15.105758000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
221.228.208.97-10.42.0.42-80-36251-6,192.168.1.1,192.168.23.2,4357,8000,1,1,1, 16-Jun 2020 20:18:15.105760000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-123.125.29.220-40654-80-6,192.168.1.1,192.168.23.2,4358,8000,1,1,1, 16-Jun 2020 20:18:15.105762000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
183.79.248.124-10.42.0.151-443-35972-6,192.168.1.1,192.168.23.2,4359,8000,1,1,1, 16-Jun 2020 20:18:15.105765000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-54903-17,192.168.1.1,192.168.23.2,4360,8000,1,1,1, 16-Jun 2020 20:18:15.105767000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-66.198.24.253-44750-80-6,192.168.1.1,192.168.23.2,4361,8000,1,1,1, 16-Jun 2020 20:18:15.105770000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.6.234-10.42.0.211-443-35244-6,192.168.1.1,192.168.23.2,4362,8000,1,1,1, 16-Jun 2020 20:18:15.105808000 Mountain Daylight Time,12,6,324,6,324,Flooding attack
10.42.0.211-31.13.80.52-42523-443-6,192.168.1.1,192.168.23.2,4363,8000,1,1,1, 16-Jun 2020 20:18:15.105820000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.11.46-10.42.0.151-443-44191-6,192.168.1.1,192.168.23.2,4364,8000,1,1,1, 16-Jun 2020 20:18:15.105844000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-104.192.110.245-33394-80-6,192.168.1.1,192.168.23.2,4365,8000,1,1,1, 16-Jun 2020 20:18:15.105862000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-104.244.43.99-49017-443-6,192.168.1.1,192.168.23.2,4366,8000,1,1,1, 16-Jun 2020 20:18:15.105875000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.195-10.42.0.151-443-59472-6,192.168.1.1,192.168.23.2,4367,8000,1,1,1, 16-Jun 2020 20:18:15.105901000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.1-10.42.0.42-53-27101-17,192.168.1.1,192.168.23.2,4368,8000,1,1,1, 16-Jun 2020 20:18:15.105905000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
10.42.0.42-106.11.94.6-51069-443-6,192.168.1.1,192.168.23.2,4369,8000,1,1,1, 16-Jun 2020 20:18:15.105913000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-28160-53-17,192.168.1.1,192.168.23.2,4370,8000,1,1,1, 16-Jun 2020 20:18:15.105933000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-31.13.71.37-41025-443-6,192.168.1.1,192.168.23.2,4371,8000,1,1,1, 16-Jun 2020 20:18:15.105947000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.151-103.7.30.118-56208-80-6,192.168.1.1,192.168.23.2,4372,8000,1,1,1, 16-Jun 2020 20:18:15.105976000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.6.202-10.42.0.151-443-57812-6,192.168.1.1,192.168.23.2,4373,8000,1,1,1, 16-Jun 2020 20:18:15.105980000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
209.85.144.101-10.42.0.151-443-40538-6,192.168.1.1,192.168.23.2,4374,8000,1,1,1, 16-Jun 2020 20:18:15.105983000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.1-10.42.0.42-53-33399-17,192.168.1.1,192.168.23.2,4375,8000,1,1,1, 16-Jun 2020 20:18:15.105996000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.151-14.17.42.57-47582-80-6,192.168.1.1,192.168.23.2,4376,8000,1,1,1, 16-Jun 2020 20:18:15.106018000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
151.101.21.140-10.42.0.211-443-33385-6,192.168.1.1,192.168.23.2,4377,8000,1,1,1, 16-Jun 2020 20:18:15.106049000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
10.42.0.42-123.125.115.164-42096-443-6,192.168.1.1,192.168.23.2,4378,8000,1,1,1, 16-Jun 2020 20:18:15.106061000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-103.235.46.39-51713-80-6,192.168.1.1,192.168.23.2,4379,8000,1,1,1, 16-Jun 2020 20:18:15.106085000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-72.5.205.53-43359-443-6,192.168.1.1,192.168.23.2,4380,8000,1,1,1, 16-Jun 2020 20:18:15.106091000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-26887-53-17,192.168.1.1,192.168.23.2,4381,8000,1,1,1, 16-Jun 2020 20:18:15.106094000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.206-10.42.0.151-443-37808-6,192.168.1.1,192.168.23.2,4382,8000,1,1,1, 16-Jun 2020 20:18:15.106111000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.211-10.42.0.1-32783-53-17,192.168.1.1,192.168.23.2,4383,8000,1,1,1, 16-Jun 2020 20:18:15.106140000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
203.205.179.170-10.42.0.42-80-51622-6,192.168.1.1,192.168.23.2,4384,8000,1,1,1, 16-Jun 2020 20:18:15.106145000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.42-103.235.46.39-57909-80-6,192.168.1.1,192.168.23.2,4385,8000,1,1,1, 16-Jun 2020 20:18:15.106148000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.42-104.254.66.16-38131-80-6,192.168.1.1,192.168.23.2,4386,8000,1,1,1, 16-Jun 2020 20:18:15.106165000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-13691-53-17,192.168.1.1,192.168.23.2,4387,8000,1,1,1, 16-Jun 2020 20:18:15.106185000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
180.149.136.194-10.42.0.42-443-51505-6,192.168.1.1,192.168.23.2,4388,8000,1,1,1, 16-Jun 2020 20:18:15.106203000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-76.13.28.196-55046-443-6,192.168.1.1,192.168.23.2,4389,8000,1,1,1, 16-Jun 2020 20:18:15.106207000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.6.202-10.42.0.151-443-53538-6,192.168.1.1,192.168.23.2,4390,8000,1,1,1, 16-Jun 2020 20:18:15.106229000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-13117-17,192.168.1.1,192.168.23.2,4391,8000,1,1,1, 16-Jun 2020 20:18:15.106248000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.206-10.42.0.151-443-54896-6,192.168.1.1,192.168.23.2,4392,8000,1,1,1, 16-Jun 2020 20:18:15.106250000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
202.77.129.230-10.42.0.211-80-49776-6,192.168.1.1,192.168.23.2,4393,8000,1,1,1, 16-Jun 2020 20:18:15.106268000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-48802-53-17,192.168.1.1,192.168.23.2,4394,8000,1,1,1, 16-Jun 2020 20:18:15.106287000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-19687-53-17,192.168.1.1,192.168.23.2,4395,8000,1,1,1, 16-Jun 2020 20:18:15.106289000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
216.58.217.99-10.42.0.211-443-34123-6,192.168.1.1,192.168.23.2,4396,8000,1,1,1, 16-Jun 2020 20:18:15.106310000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
180.149.136.194-10.42.0.211-443-60201-6,192.168.1.1,192.168.23.2,4397,8000,1,1,1, 16-Jun 2020 20:18:15.106326000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-7640-53-17,192.168.1.1,192.168.23.2,4398,8000,1,1,1, 16-Jun 2020 20:18:15.106335000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.7.163-10.42.0.211-443-40798-6,192.168.1.1,192.168.23.2,4399,8000,1,1,1, 16-Jun 2020 20:18:15.106354000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.6.226-10.42.0.211-443-43106-6,192.168.1.1,192.168.23.2,4400,8000,1,1,1, 16-Jun 2020 20:18:15.106373000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
174.129.32.117-10.42.0.211-443-58063-6,192.168.1.1,192.168.23.2,4401,8000,1,1,1, 16-Jun 2020 20:18:15.106384000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-63.250.200.101-43720-443-6,192.168.1.1,192.168.23.2,4402,8000,1,1,1, 16-Jun 2020 20:18:15.106401000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.174-10.42.0.42-443-55995-6,192.168.1.1,192.168.23.2,4403,8000,1,1,1, 16-Jun 2020 20:18:15.106420000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-104.193.88.109-42055-80-6,192.168.1.1,192.168.23.2,4404,8000,1,1,1, 16-Jun 2020 20:18:15.106423000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
198.51.152.183-10.42.0.211-443-51286-6,192.168.1.1,192.168.23.2,4405,8000,1,1,1, 16-Jun 2020 20:18:15.106451000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-58474-53-17,192.168.1.1,192.168.23.2,4406,8000,1,1,1, 16-Jun 2020 20:18:15.106462000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.10.237-10.42.0.151-443-50338-6,192.168.1.1,192.168.23.2,4407,8000,1,1,1, 16-Jun 2020 20:18:15.106472000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-106.39.169.66-54593-443-6,192.168.1.1,192.168.23.2,4408,8000,1,1,1, 16-Jun 2020 20:18:15.106491000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.10.110-10.42.0.151-443-42736-6,192.168.1.1,192.168.23.2,4409,8000,1,1,1, 16-Jun 2020 20:18:15.106509000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
8.43.72.37-10.42.0.211-443-50122-6,192.168.1.1,192.168.23.2,4410,8000,1,1,1, 16-Jun 2020 20:18:15.106518000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.3.110-10.42.0.211-443-39671-6,192.168.1.1,192.168.23.2,4411,8000,1,1,1, 16-Jun 2020 20:18:15.106535000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-31.13.71.3-37814-443-6,192.168.1.1,192.168.23.2,4412,8000,1,1,1, 16-Jun 2020 20:18:15.106550000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-69.147.82.61-42224-443-6,192.168.1.1,192.168.23.2,4413,8000,1,1,1, 16-Jun 2020 20:18:15.106558000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-106.39.169.66-44279-80-6,192.168.1.1,192.168.23.2,4414,8000,1,1,1, 16-Jun 2020 20:18:15.106576000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.11.46-10.42.0.211-443-44402-6,192.168.1.1,192.168.23.2,4415,8000,1,1,1, 16-Jun 2020 20:18:15.106602000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-1068-17,192.168.1.1,192.168.23.2,4416,8000,1,1,1, 16-Jun 2020 20:18:15.106610000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-22757-53-17,192.168.1.1,192.168.23.2,4417,8000,1,1,1, 16-Jun 2020 20:18:15.106612000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-52.84.134.158-38845-443-6,192.168.1.1,192.168.23.2,4418,8000,1,1,1, 16-Jun 2020 20:18:15.106630000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-26174-53-17,192.168.1.1,192.168.23.2,4419,8000,1,1,1, 16-Jun 2020 20:18:15.106727000 Mountain Daylight Time,14,7,378,7,378,Flooding attack
203.90.242.126-10.42.0.211-443-58944-6,192.168.1.1,192.168.23.2,4420,8000,1,1,1, 16-Jun 2020 20:18:15.106798000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-104.119.40.238-44618-443-6,192.168.1.1,192.168.23.2,4421,8000,1,1,1, 16-Jun 2020 20:18:15.106819000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
183.79.249.252-10.42.0.42-443-39947-6,192.168.1.1,192.168.23.2,4422,8000,1,1,1, 16-Jun 2020 20:18:15.106847000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
172.217.6.227-10.42.0.151-443-58519-6,192.168.1.1,192.168.23.2,4423,8000,1,1,1, 16-Jun 2020 20:18:15.106858000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
140.205.62.20-10.42.0.211-80-35201-6,192.168.1.1,192.168.23.2,4424,8000,1,1,1, 16-Jun 2020 20:18:15.106871000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
203.205.179.172-10.42.0.42-80-52916-6,192.168.1.1,192.168.23.2,4425,8000,1,1,1, 16-Jun 2020 20:18:15.106899000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.142-10.42.0.211-443-36212-6,192.168.1.1,192.168.23.2,4426,8000,1,1,1, 16-Jun 2020 20:18:15.106905000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
183.79.215.139-10.42.0.211-443-34466-6,192.168.1.1,192.168.23.2,4427,8000,1,1,1, 16-Jun 2020 20:18:15.106920000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-23.51.51.20-57699-443-6,192.168.1.1,192.168.23.2,4428,8000,1,1,1, 16-Jun 2020 20:18:15.106949000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-10249-53-17,192.168.1.1,192.168.23.2,4429,8000,1,1,1, 16-Jun 2020 20:18:15.106955000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
203.205.144.184-10.42.0.151-80-43445-6,192.168.1.1,192.168.23.2,4430,8000,1,1,1, 16-Jun 2020 20:18:15.106975000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-72.21.206.141-41833-443-6,192.168.1.1,192.168.23.2,4431,8000,1,1,1, 16-Jun 2020 20:18:15.106994000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
8.8.8.8-10.42.0.211-53-35534-17,192.168.1.1,192.168.23.2,4432,8000,1,1,1, 16-Jun 2020 20:18:15.107006000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
220.243.235.201-10.42.0.211-80-54554-6,192.168.1.1,192.168.23.2,4433,8000,1,1,1, 16-Jun 2020 20:18:15.107030000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.3.110-10.42.0.211-80-34329-6,192.168.1.1,192.168.23.2,4434,8000,1,1,1, 16-Jun 2020 20:18:15.107036000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.211-106.11.129.143-47982-80-6,192.168.1.1,192.168.23.2,4435,8000,1,1,1, 16-Jun 2020 20:18:15.107050000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.12.142-10.42.0.151-443-53829-6,192.168.1.1,192.168.23.2,4436,8000,1,1,1, 16-Jun 2020 20:18:15.107077000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-23.206.162.129-53685-80-6,192.168.1.1,192.168.23.2,4437,8000,1,1,1, 16-Jun 2020 20:18:15.107093000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-74.125.22.188-40416-5228-6,192.168.1.1,192.168.23.2,4438,8000,1,1,1, 16-Jun 2020 20:18:15.107127000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.10.78-10.42.0.211-443-33011-6,192.168.1.1,192.168.23.2,4439,8000,1,1,1, 16-Jun 2020 20:18:15.107134000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
172.217.12.195-10.42.0.151-443-58692-17,192.168.1.1,192.168.23.2,4440,8000,1,1,1, 16-Jun 2020 20:18:15.107136000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
174.35.73.107-10.42.0.211-80-53209-6,192.168.1.1,192.168.23.2,4441,8000,1,1,1, 16-Jun 2020 20:18:15.107138000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
239.255.255.250-10.42.0.1-1900-38739-17,192.168.1.1,192.168.23.2,4442,8000,1,1,1, 16-Jun 2020 20:18:15.107155000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
140.205.140.87-10.42.0.151-80-58812-6,192.168.1.1,192.168.23.2,4443,8000,1,1,1, 16-Jun 2020 20:18:15.107162000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-64.71.142.125-55924-443-6,192.168.1.1,192.168.23.2,4444,8000,1,1,1, 16-Jun 2020 20:18:15.107184000 Mountain Daylight Time,4,2,108,2,108,Flooding attack
182.22.25.124-10.42.0.211-443-37917-6,192.168.1.1,192.168.23.2,4445,8000,1,1,1, 16-Jun 2020 20:18:15.107200000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-30868-53-17,192.168.1.1,192.168.23.2,4446,8000,1,1,1, 16-Jun 2020 20:18:15.107214000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-23645-53-17,192.168.1.1,192.168.23.2,4447,8000,1,1,1, 16-Jun 2020 20:18:15.107248000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.151-66.102.255.44-46532-443-6,192.168.1.1,192.168.23.2,4448,8000,1,1,1, 16-Jun 2020 20:18:15.107254000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.42-31.13.80.52-45653-80-6,192.168.1.1,192.168.23.2,4449,8000,1,1,1, 16-Jun 2020 20:18:15.107263000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-40900-53-17,192.168.1.1,192.168.23.2,4450,8000,1,1,1, 16-Jun 2020 20:18:15.107289000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
157.240.18.19-10.42.0.211-443-58443-6,192.168.1.1,192.168.23.2,4451,8000,1,1,1, 16-Jun 2020 20:18:15.107294000 Mountain Daylight Time,4,2,108,2,108,Flooding attack
10.42.0.211-119.6.229.36-42100-80-6,192.168.1.1,192.168.23.2,4452,8000,1,1,1, 16-Jun 2020 20:18:15.107303000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-64610-53-17,192.168.1.1,192.168.23.2,4453,8000,1,1,1, 16-Jun 2020 20:18:15.107320000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
192.229.163.180-10.42.0.151-443-46530-6,192.168.1.1,192.168.23.2,4454,8000,1,1,1, 16-Jun 2020 20:18:15.107336000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-52.86.85.12-34851-443-6,192.168.1.1,192.168.23.2,4455,8000,1,1,1, 16-Jun 2020 20:18:15.107341000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.151-125.88.193.226-45354-80-6,192.168.1.1,192.168.23.2,4456,8000,1,1,1, 16-Jun 2020 20:18:15.107364000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.42-23.194.141.143-44177-443-6,192.168.1.1,192.168.23.2,4457,8000,1,1,1, 16-Jun 2020 20:18:15.107371000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.12.142-10.42.0.151-443-38409-6,192.168.1.1,192.168.23.2,4458,8000,1,1,1, 16-Jun 2020 20:18:15.107379000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-123.125.29.138-56414-80-6,192.168.1.1,192.168.23.2,4459,8000,1,1,1, 16-Jun 2020 20:18:15.107406000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.131-10.42.0.211-443-40356-6,192.168.1.1,192.168.23.2,4460,8000,1,1,1, 16-Jun 2020 20:18:15.107411000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-112.80.248.220-35571-80-6,192.168.1.1,192.168.23.2,4461,8000,1,1,1, 16-Jun 2020 20:18:15.107419000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-123.125.115.164-52181-443-6,192.168.1.1,192.168.23.2,4462,8000,1,1,1, 16-Jun 2020 20:18:15.107453000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
172.217.12.142-10.42.0.151-443-44082-6,192.168.1.1,192.168.23.2,4463,8000,1,1,1, 16-Jun 2020 20:18:15.107479000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
219.142.78.162-10.42.0.211-80-57073-6,192.168.1.1,192.168.23.2,4464,8000,1,1,1, 16-Jun 2020 20:18:15.107485000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-1625-53-17,192.168.1.1,192.168.23.2,4465,8000,1,1,1, 16-Jun 2020 20:18:15.107488000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.211-54.230.51.124-48576-80-6,192.168.1.1,192.168.23.2,4466,8000,1,1,1, 16-Jun 2020 20:18:15.107501000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.170-10.42.0.151-443-36806-6,192.168.1.1,192.168.23.2,4467,8000,1,1,1, 16-Jun 2020 20:18:15.107518000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
